Plaza,Tienda,Zona,lat,lon,background_avg,best_effort_avg,video_avg,voice_avg
10QRO,505F1,NORESTE,20.6696815,-100.3618579,0,85.33,0,0
10QRO,50IRC,NORESTE,20.5819109,-100.3915854,0,80,0,0
10UMR,501DD,Matamoros,24.8421483,-98.1458847,0,42.67,0,0
50VVN,Matamoros,NORESTE,37.4180951010362,-122.098531723022,0,6.4,0,0
10NLA,50RDD,Laredo,27.5036555,-99.5497219,0,82.29,0,0
10TMP,50O3Y,NORESTE,22.0084143,-98.7819188,0,48,0,0
10UMR,50HGQ,Matamoros,25.8276727,-97.5313755,0,24,0,0
10NLA,506CC,Laredo,27.4062094,-99.54154020000001,0,76.8,0,3
10UMR,50DQT,Matamoros,23.732868,-99.11290950000001,0,73.14,0,0
10UMR,50JZN,Matamoros,25.5326734,-97.6765157,0,82.29,0,0
10NLA,50HKG,Laredo,27.4822532,-99.5408609,0,5.82,0,0
10PGS,50PHZ,NORESTE,28.7020773,-100.5467975,0,96,0,0
10NLA,50QWF,Laredo,27.4590856,-99.5009145,0,85.33,0,0
10QRO,50CT3,NORESTE,20.6494757,-100.4269626,0,42.67,0,0
10QRO,50WPB,NORESTE,21.2885702,-100.5090299,0,85.33,0,0
10QRO,50JKR,NORESTE,20.378014,-99.9571173,0,96,0,0
10QRO,50CC4,NORESTE,20.5354524,-100.4110913,0,85.33,0,0
10QRO,50QSN,NORESTE,20.6164643,-100.4447003,0,6.5,0,0
10TMP,50SFT,NORESTE,22.0005347,-99.0042936,0,96,2.67,0
10QRO,50NXQ,NORESTE,20.6498158,-100.341402,0,3.5,0,0
10TMP,50HXA,NORESTE,22.2055426,-97.85351690000002,0,80,0,0
10TMP,50APO,NORESTE,22.0110896,-99.05364750000001,0,89.6,2.86,0
10QRO,50CB2,NORESTE,20.5118614,-100.9562737,0,80,0,0
10TMP,506ZZ,NORESTE,22.2126111,-98.39634799999999,0,80,0,0
10UMR,50SYN,Matamoros,25.7971546,97.56805949999999,5.33,48,0,0
10NLA,50LFW,Laredo,27.4419603,-99.5448114,0,3,0,0
10TMP,50LRH,NORESTE,22.2269277,-97.8948461,0,3.9,0,0
10NLA,50PQU,Laredo,27.4769887,-99.49220299999999,0,82.29,0,0
10QRO,5068H,NORESTE,20.5738213,-100.3588314,0,85.33,0,0
10TMP,50264,NORESTE,22.0049933,-98.76914649999999,0,7,2.5,0
10QRO,50NZW,NORESTE,20.52217,-99.8919483,0,44.8,1.75,0
10TMP,50AV6,NORESTE,22.3991577,-97.9125553,0,48,0,0
10QRO,50X0U,NORESTE,20.6204831,-100.277249,0,48,0,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10QRO,50BDB,NORESTE,21.1659421,-100.9020701,0,24,0,0
10UMR,501TH,Matamoros,24.8405442,-98.1648201,0,42.67,0,0
10TMP,50K2P,NORESTE,22.1882135,-97.83419649999999,0,5.64,0,0
10QRO,50QZP,NORESTE,20.8500865,-100.4565159,0,89.6,0,0
10PGS,5063H,NORESTE,28.7209334,-100.5235912,0,76.8,0,0
10QRO,50CHQ,NORESTE,20.3867633,-99.98908089999999,0,85.33,0,0
10TMP,50GUB,NORESTE,21.5986926,-98.663473,0,12,0,0
10TMP,50OP3,NORESTE,22.3817534,-97.9113532,0,48,0,0
10UMR,50VPA,Matamoros,25.8685999,-97.4812683,0,80,0,0
10TMP,50NFH,NORESTE,22.0019668,-98.9980308,0,24,0,3
10NLA,50IBK,Laredo,27.4604356,-99.5654287,0,44.8,0,0
10UMR,50BIR,Matamoros,25.869313,-97.50530719999999,0,56,0,0
10QRO,50C57,NORESTE,20.5978332,-100.3302686,0,76.8,0,0
10UMR,50JQ5,Matamoros,23.71238,-99.1286021,0,48,0,0
10QRO,50TLI,NORESTE,20.5881327,-100.4193098,0,48,0,0
10NLA,50HXC,Laredo,27.4378166,-99.5143172,0,96,0,0
10TMP,50YOB,NORESTE,22.3790163,-97.90651079999999,3,2.65,1.8,0
10TMP,50HHJ,NORESTE,22.2769747,-97.8396672,0,7.2,0,0
10TMP,50TMC,NORESTE,22.3097149,-97.88076679999999,null,null,null,null
10QRO,50VER,NORESTE,20.5970857,-100.400057,0,48,0,0
10TMP,50IMI,NORESTE,21.9685219,-99.0032236,0,80,2.5,0
10QRO,50CLI,NORESTE,20.6069629,-100.4840736,0,89.6,0,0
10TMP,506RG,NORESTE,23.3183552,-99.0233413,0,96,0,0
10TMP,50OAT,NORESTE,22.3917916,-97.9357714,0,80,0,0
10QRO,50QCJ,NORESTE,20.5311401,-100.8357474,5.33,6.67,3.17,0
10TMP,505Y9,NORESTE,22.2888902,-97.8139154,0,3.33,0,0
10TMP,50AYN,NORESTE,22.231886,-97.8648115,3,85.33,0,0
10UMR,50URR,Matamoros,25.8717241,-97.4898845,0,53.33,0,0
10QRO,50KO1,NORESTE,20.5211823,-100.8493578,6,48,0,0
10QRO,501JA,NORESTE,20.5325771,-100.6473939,0,76.8,0,0
10QRO,50JG5,NORESTE,20.5794441,-100.4131651,0,44.8,0,0
10PGS,50XXZ,NORESTE,28.680414,-100.5288058,0,5.78,0,0
10QRO,50TUY,NORESTE,20.58668,-100.37554,0,42.67,0,0
10TMP,50WXF,NORESTE,22.4160468,-97.93161289999999,0,85.33,0,0
10QRO,50QCB,NORESTE,20.5727207,-100.3720886,null,null,null,null
10TMP,50NF7,NORESTE,22.7292328,-98.31201790000001,0,24,0,0
10UMR,50UOJ,Matamoros,25.8937332,-97.4991859,0,7.33,0,0
10QRO,50ASQ,NORESTE,20.5549652,-100.3958305,0,85.33,0,0
10NLA,50IBV,Laredo,27.4467513,-99.5395965,5.33,53.33,0,0
10NLA,50ITL,Laredo,27.481425,-99.55750390000001,0,53.33,0,0
10TMP,5083G,NORESTE,21.3288842,-98.819884,0,24,0,0
10PGS,50PLX,NORESTE,29.32379529999999,-100.932736,0,106.67,0,0
10UMR,50YNX,Matamoros,23.7467177,-99.1444416,0,24,0,0
10QRO,50Z1P,NORESTE,20.5305982,-100.8424647,0,53.33,0,0
10TMP,502MB,NORESTE,22.2941498,-97.85147429999999,0,6,0,0
10UMR,50DCW,Matamoros,25.8343638,-97.42325989999999,0,48,0,0
10UMR,50WKI,Matamoros,25.8582205,-97.5836204,0,85.33,0,0
10UMI-VA,500FM,Ciudad_Valles,22.230286,97.7960118,0,80,0,0
10QRO,50XKT,NORESTE,20.6134353,-100.4939904,0,85.33,0,0
10PGS,50RVX,NORESTE,29.3094478,-100.9306476,0,85.33,0,0
10UMR,50DQF,Matamoros,23.7262919,-99.1578648,0,42.67,0,0
10NLA,50OTW,Laredo,27.3769159,-99.5600418,0,6,0,0
10QRO,50WMF,NORESTE,20.6040504,-100.4158204,0,7.2,0,0
10TMP,50OOT,NORESTE,22.285166,-97.84380829999999,0,7,0,0
10PGS,50VXU,NORESTE,28.69999409999999,-100.5620927,0,53.33,0,0
10NLA,50ATE,Laredo,27.487436,-99.48905719999999,0,96,0,0
10PGS,50QWI,NORESTE,28.646693,-100.5500812,0,80,0,0
10TMP,50YE9,NORESTE,22.2235846,-97.86494499999999,0,48,0,0
10TMP,50QDS,NORESTE,22.2836214,-97.8645713,0,6.55,0,0
10QRO,50CTE,NORESTE,20.700654,-99.81459439999999,0,76.8,0,0
10QRO,50BGU,NORESTE,20.5689128,-100.3031296,0,3.33,1.5,0
10PGS,50VLW,NORESTE,29.3184562,-100.9315723,0,89.6,0,0
10PGS,50GPO,NORESTE,28.6784501,-100.5839222,0,53.33,0,0
10QRO,50HLS,NORESTE,20.6020126,-100.366172,0,48,0,0
10TMP,50KHI,NORESTE,22.2457485,-97.872557,0,76.8,0,0
10TMP,50TOC,NORESTE,22.2838697,-97.8497211,0,80,0,0
10QRO,50AD5,NORESTE,20.8228094,-100.4454098,0,56,0,0
10QRO,50PNL,NORESTE,20.5688118,-100.3018221,0,80,0,0
10TMP,50XO5,NORESTE,22.3122667,-97.8821541,0,53.33,0,0
10QRO,50JV1,NORESTE,20.5910612,-100.3295073,0,48,0,0
10QRO,50F0P,NORESTE,20.6361287,-100.4329753,0,85.33,0,0
10QRO,507DE,NORESTE,20.5978293,-100.3853548,0,3.78,3.11,0
10PGS,50VQR,NORESTE,29.3211024,-100.9289846,0,6.55,0,0
10PGS,50LFS,NORESTE,28.706151,-100.5314846,0,7.5,0,0
10UMR,50UXE,Matamoros,23.7395273,-99.1536295,0,48,0,0
10QRO,50UO4,NORESTE,20.5154954,-101.0009441,0,48,0,0
10QRO,507QJ,NORESTE,20.3806757,-99.98653329999999,2.67,3.67,0,0
10NLA,50BWB,Laredo,27.4416718,-99.5512512,0,96,0,0
10PGS,50PXA,NORESTE,29.3041421,-100.9414766,0,21.33,0,0
10TMP,506WR,NORESTE,22.1633265,-97.8340757,0,6.33,0,0
10QRO,508RR,NORESTE,20.6375275,-100.4295148,0,53.33,0,0
10TMP,50XDY,NORESTE,22.0026325,-98.7799344,0,80,3,0
10TMP,50JKJ,NORESTE,22.2195857,-97.849524,0,76.8,0,0
10QRO,50OS7,NORESTE,20.5434149,-100.444639,0,96,0,0
10TMP,50WYR,NORESTE,22.2906693,-97.84659570000001,0,42.67,0,0
10QRO,50HPP,NORESTE,20.6536047,-100.3439212,0,5,0,0
10QRO,50B78,NORESTE,20.5110256,-100.8275336,0,7.33,0,0
10QRO,50GP0,NORESTE,20.3694014,-99.97165849999999,0,40,0,0
10QRO,5027X,NORESTE,20.5881406,-100.3679282,0,80,0,0
10QRO,50S3O,NORESTE,20.5439493,-100.8200497,0,102.4,0,0
10UMR,50FIW,Matamoros,25.8358662,-97.42991769999999,0,4.53,0,0
10PGS,50KSU,NORESTE,28.6887134,-100.5405791,0,53.33,0,0
10UMR,50DEW,Matamoros,25.8637758,-97.57781039999999,0,6,0,0
10QRO,50MLT,NORESTE,20.6204831,-100.277249,0,89.6,0,0
10UMR,50FVN,Matamoros,20.6458515,-103.4077264,0,80,0,0
10PGS,50XVA,NORESTE,28.6819778,-100.5409116,0,24,0,0
10UMR,50MJW,Matamoros,25.8268021,-97.5564295,0,53.33,0,0
10PGS,503SZ,NORESTE,28.686578,-100.5865491,0,80,0,0
10UMR,50XGZ,Matamoros,25.8497786,-97.4596245,0,80,0,0
10QRO,50QBR,NORESTE,20.6197465,-100.4047881,0,85.33,0,0
10UMR,50JZL,Matamoros,25.8803119,-97.504977,0,51.2,0,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10QRO,50MIO,NORESTE,20.5497349,-100.8392459,0,53.33,0,0
10TMP,5072E,NORESTE,22.2738814,-97.846037,0,6.4,0,0
10QRO,50XLA,NORESTE,20.6608335,-100.4571359,0,48,0,0
10NLA,50NVW,Laredo,27.4624327,-99.56629319999999,0,6.86,0,0
10QRO,50J66,NORESTE,20.4099095,-99.9898415,0,48,0,0
10UMR,50LTR,Matamoros,25.821554,-97.5053787,0,6.67,0,0
10TMP,50TTI,NORESTE,22.214758,-97.8545039,0,48,0,0
10NLA,50BFH,Laredo,27.4885476,-99.52721629999999,0,40,0,0
10TMP,50IMG,NORESTE,22.0055325,-98.7746806,0,80,0,0
10TMP,50L5A,NORESTE,21.9802619,-98.9976497,0,48,0,0
10NLA,50RGZ,Laredo,27.4941621,-99.5362133,0,6.67,0,0
10QRO,502RB,NORESTE,20.6442555,-100.501425,0,5.14,0,0
10TMP,500EP,NORESTE,21.98079,-99.01338229999999,0,85.33,0,0
10PGS,50N3W,NORESTE,28.6761869,-100.5222425,48,24,0,0
10QRO,50S0T,NORESTE,20.5978332,-100.3302686,0,12,6,0
10TMP,50Q27,NORESTE,21.2522043,-98.7493966,0,12,24,0
10QRO,503PU,NORESTE,20.584587,-100.4489822,0,56,0,0
10UMR,50II0,Matamoros,25.8258359,-97.4828541,0,56,0,0
10UMR,50WSR,Matamoros,20.5946203,-100.377589,0,48,0,0
10UMR,50JUM,Matamoros,23.4087743,-99.3858645,null,null,null,null
10TMP,50SIW,NORESTE,22.2212576,-97.8509133,0,53.33,0,0
10TMP,50LDJ,NORESTE,22.1845313,-97.83619490000001,0,85.33,0,0
10QRO,50BX3,NORESTE,20.5547398,-100.8534147,null,null,null,null
10TMP,50TG3,NORESTE,22.3628924,-97.9154037,0,3.5,0,0
10PGS,50NNZ,NORESTE,29.3291285,-100.9695955,0,80,0,0
10TMP,5096D,NORESTE,22.4194767,-97.9346084,0,42.67,0,0
10QRO,50LNI,NORESTE,20.596683,-100.360482,0,48,0,0
10NLA,50T02,Laredo,27.4305278,-99.536755,0,80,0,0
10QRO,50X0M,NORESTE,20.7193839,-100.7616204,0,80,0,0
10PGS,50ACQ,NORESTE,29.2977639,-100.916058,0,6.67,0,0
10NLA,50OEX,Laredo,27.4916177,-99.5443895,0,85.33,0,0
10TMP,50EWK,NORESTE,22.2142471,-98.3745931,0,48,0,0
10QRO,50QCN,NORESTE,20.3790963,-99.9692211,0,40,0,0
10TMP,50JZ9,NORESTE,21.9221697,-99.3924949,0,80,3,0
10UMR,50SLD,Matamoros,25.8483307,-97.4832978,0,20,0,0
10PGS,50FKO,NORESTE,28.7047728,-100.5267639,0,42.67,0,0
10QRO,50IGP,NORESTE,20.5955786,-100.4032357,0,85.33,0,0
,,,37.4180951010362,-122.098531723022,0,85.33,0,0
10TMP,50YZD,NORESTE,22.2392361,-97.847218,0,7,0,0
10QRO,504XL,NORESTE,20.5094183,-100.9939474,0,85.33,0,0
10NLA,50YGR,Laredo,27.4976939,-99.5603156,0,48,0,0
10UMR,50NKV,Matamoros,25.877977,-97.51676309999999,0,48,0,0
10TMP,50WAY,NORESTE,22.2551503,-97.86168119999999,0,82.29,0,0
10UMR,50RLT,Matamoros,25.6668764,-97.8677515,0,48,0,0
10UMR,50EIB,Matamoros,25.9907034,-97.6873706,0,89.6,0,0
10QRO,50OJ7,NORESTE,20.3991398,-99.96799759999999,0,88,0,0
10NLA,50C45,Laredo,27.4800764,-99.529634,0,24,0,0
10PGS,50DEA,NORESTE,29.3239341,-101.0005512,0,26.67,0,0
10TMP,50CHT,NORESTE,22.2402595,-97.8636604,5.68,7.33,0,0
10QRO,50GA0,NORESTE,20.5589168,-100.8480436,0,96,0,0
10QRO,50Z5I,NORESTE,20.6347393,-100.4835953,0,6.67,0,0
10NLA,50LZN,Laredo,27.3795911,-99.5628169,0,24,0,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10UMR,50MWZ,Matamoros,24.8444334,-98.1387194,0,3.33,0,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10QRO,50TEO,NORESTE,20.593434,-100.2207634,0,53.33,0,0
10UMR,50JZI,Matamoros,25.864889,-97.5635267,0,96,0,0
10PGS,50CRV,NORESTE,28.6694121,-100.5517566,0,89.6,0,0
10QRO,50OHM,NORESTE,20.5666551,-100.3782444,0,80,0,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10UMR,50CRW,Matamoros,23.7371157,-99.14359379999999,0,85.33,0,0
10QRO,50O66,NORESTE,20.5909801,-100.3845532,0,89.6,0,0
10TMP,5081E,NORESTE,22.52169,-98.1246182,0,80,0,0
10UMR,50CHF,Matamoros,25.6664883,-97.8123861,0,74.67,0,0
10NLA,50R2G,Laredo,27.5274803,-99.5683215,0,82.29,0,0
10PGS,50SVY,NORESTE,28.6936122,-100.5440321,0,38.4,0,0
10NLA,50PQM,Laredo,27.4930825,-99.5237447,0,48,0,0
10QRO,50GLL,NORESTE,20.5181795,-100.813779,0,76.8,0,0
10TMP,50ESN,NORESTE,22.2196696,-97.8541674,0,53.33,0,0
10PGS,50ZQR,NORESTE,28.702277,-100.519525,0,85.33,0,0
10NLA,50BFJ,Laredo,27.463897,-99.5590033,0,3.6,0,0
10UMR,50DZJ,Matamoros,25.6719967,-97.7955128,0,15.2,0,3
10TMP,50HXF,NORESTE,21.9304553,-99.02394439999999,0,92.44,0,0
10TMP,50GQU,NORESTE,21.5596851,-98.8168197,0,56,3,0
10NLA,50HRP,Laredo,27.5147663,-99.58058369999999,null,null,null,null
10TMP,50TFX,NORESTE,22.3100634,-97.88771729999999,0,7.56,0,0
10PGS,50CKK,NORESTE,28.6981327,-100.5144362,0,7.2,0,0
10UMR,50XLF,Matamoros,25.8890845,-97.5389062,0,80,0,0
10PGS,50YKW,NORESTE,28.6919885,-100.5835345,0,80,0,0
10QRO,507VV,NORESTE,20.6419498,-100.3957936,3.33,40,0,0
10TMP,50CMW,NORESTE,22.2540635,-97.82187619999999,0,3.71,0,0
10UMR,50HII,Matamoros,23.7523064,-99.1362218,0,74.67,0,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10QRO,50YFX,NORESTE,20.4831481,-100.9629301,0,11.2,0,0
10TMP,50OZL,NORESTE,21.6754499,-97.8600536,0,89.6,0,0
10PGS,50NVQ,NORESTE,28.4168013,-100.7578381,0,73.14,0,0
10UMR,502BE,Matamoros,25.8752068,-97.5202717,0,41.14,0,2.67
10UMR,50BSX,Matamoros,23.7350065,-99.1300317,0,80,0,0
10QRO,50NR1,NORESTE,20.6375145,-100.9824556,0,48,0,0
10QRO,505V0,NORESTE,20.6600432,-100.4645339,0,53.33,192,0
10QRO,50XCT,NORESTE,20.8936493,-100.7572329,0,3.38,0,0
10TMP,500H3,NORESTE,21.9888703,-99.0136253,0,28,3,0
10UMR,508HH,Matamoros,22.991527,-99.717705,0,40,0,0
10TMP,50YNI,NORESTE,22.0094305,-99.00903989999999,0,76.8,0,0
10TMP,50O4H,NORESTE,22.2155846,-97.85204770000001,0,85.33,0,0
10TMP,50UCT,NORESTE,22.0609561,-98.1120116,0,57.6,0,3
10UMR,50F3Z,Matamoros,25.8747598,-97.53088009999999,0,96,0,0
10TMP,50S9S,NORESTE,21.9928261,-99.00942940000002,0,96,0,0
10UMR,5065F,Matamoros,23.7714672,-99.1731866,0,7.2,0,3
10TMP,50T0H,NORESTE,21.9903083,-99.00507239999999,0,76.8,3,0
10UMR,50AZQ,Matamoros,25.8741677,-97.510278,0,7.33,0,0
10TMP,50BDK,NORESTE,22.2676213,-97.8493754,0,96,0,0
10PGS,50DXL,NORESTE,28.72362829999999,-100.5702187,0,6,0,0
10QRO,50QAB,NORESTE,20.5140558,-100.8005695,0,48,1.5,0
10QRO,50QPA,NORESTE,20.5668167,-100.821405,0,48,0,0
10TMP,50SM7,NORESTE,22.7258619,-98.9621208,null,null,null,null
10PGS,50DD6,NORESTE,29.3333115,-101.0023616,0,48,0,0
10PGS,50G4S,NORESTE,29.2954014,-100.9636021,0,53.33,0,0
10TMP,5029T,NORESTE,22.3707338,-97.89120989999999,0,80,0,0
10QRO,50N9A,NORESTE,20.594716,-100.39221,0,5.5,0,0
10QRO,50U9P,NORESTE,21.3064526,-100.5971361,0,85.33,0,0
10UMR,50DQG,Matamoros,25.8340867,-97.5179187,0,48,0,0
10TMP,5023U,NORESTE,22.2428898,-97.85049079999999,0,53.33,0,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10QRO,50VTB,NORESTE,20.6130557,-100.4013405,0,53.33,0,0
10UMR,50OEG,Matamoros,25.8642923,-97.5447542,0,76.8,3,0
10QRO,500IC,NORESTE,20.6464654,-100.3446043,0,6,0,0
10TMP,50E1G,NORESTE,21.988711,-98.99629999999999,0,38.4,1.5,0
10UMR,50WMI,Matamoros,23.759099,-99.14010239999999,0,80,0,0
10UMR,50DPJ,Matamoros,23.756425,-99.1644843,0,56,0,0
10QRO,50N31,NORESTE,20.5289837,-100.3102818,0,85.33,0,0
10UMR,50WQX,Matamoros,25.8109229,-97.5192036,0,56,0,0
10QRO,50B4H,NORESTE,20.554669,-100.8322617,0,24,0,0
10QRO,501T4,NORESTE,20.5266492,-100.4576411,0,42.67,0,0
10NLA,50EMO,Laredo,27.4421776,-99.5178248,0,48,0,0
10UMR,50HVZ,Matamoros,23.7357195,-99.1326041,0,40,0,0
10QRO,50AGZ,NORESTE,20.6443265,-100.4806916,0,42.67,0,0
10NLA,50LMJ,Laredo,27.287001,-99.5506595,0,42.67,0,0
10UMR,50VGY,Matamoros,23.7529611,-99.1434371,0,48,0,0
10TMP,50XTN,NORESTE,22.2516569,-97.84042219999999,0,80,0,0
10TMP,50LFF,NORESTE,23.3005967,-99.02394439999999,0,3.46,1.73,0
10UMR,50NE6,Matamoros,25.8432556,-97.5589061,0,80,0,0
10QRO,508ZL,NORESTE,20.4517077,-100.8026275,0,3.33,0,0
10UMR,50JS8,Matamoros,25.8651917,-97.49442189999999,null,null,null,null
10TMP,5089E,NORESTE,21.2081134,-98.6710909,0,48,0,0
10UMR,50A35,Matamoros,25.893313,-97.53265719999999,0,48,0,0
10NLA,50NLM,Laredo,27.469484,-99.5172612,24,3.68,0,0
10TMP,50ALR,NORESTE,22.4145543,-97.93743099999999,0,80,0,0
10NLA,50ICJ,Laredo,27.4972392,-99.5074755,0,42.67,0,0
10QRO,50KFU,NORESTE,20.6777878,-100.4522076,0,96,0,0
10QRO,507NG,NORESTE,20.6311359,-100.973677,0,45.71,0,0
10TMP,50OOM,NORESTE,22.2240411,-97.9033312,0,96,0,0
10TMP,50MBJ,NORESTE,22.396632,-97.93588319999999,0,85.33,0,0
10NLA,50TJU,Laredo,27.4701359,-99.53774659999999,null,null,null,null
10QRO,50FNW,NORESTE,20.5194447,-100.7545987,0,53.33,0,0
10UMR,50YJI,Matamoros,23.7423525,-99.14131300000001,0,76.8,0,0
10QRO,50TSY,NORESTE,20.5189874,-100.8233899,0,80,0,0
10RYN,50FRQ,Reynosa,37.4180951010362,-122.098531723022,0,80,0,0
10TMP,50MDN,NORESTE,21.2479813,-98.77485569999999,0,14,3.43,0
10UMR,50BRK,Matamoros,23.8218711,-99.1231553,0,48,0,0
10TMP,50GRD,NORESTE,22.2863055,-97.8872559,0,48,0,0
10UMR,50ZYU,Matamoros,25.875314,-97.5040866,0,89.6,0,0
10TMP,508K0,NORESTE,21.9903658,-99.01765689999999,0,42.67,0,0
10QRO,50HVS,NORESTE,20.5763697,-100.3604257,0,6,0,0
10TMP,50WPU,NORESTE,22.2401248,-97.8399372,0,6.4,0,0
10UMR,50NPD,Matamoros,24.0439568,-98.8977714,0,42.67,0,0
10UMR,50OEM,Matamoros,25.8785551,-97.49950199999999,0,48,0,0
10TMP,50J2L,NORESTE,21.976855,-99.0059816,0,89.6,0,0
10QRO,50M86,NORESTE,20.672143,-100.4843954,0,76.8,0,0
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
10UMR,50COW,Matamoros,16.3489449,-98.0502769,0,96,0,0
10QRO,50C3U,NORESTE,20.541505,-100.3889305,5,40,0,0
10UMR,50DQC,Matamoros,23.7527689,-99.1472411,0,12,0,0
10NLA,50A3E,Laredo,27.5229528,-99.5638383,0,48,0,0
10UMR,50UOV,Matamoros,25.8759462,-97.516977,0,89.6,0,0
10QRO,50HDJ,NORESTE,20.5753684,-100.3922276,0,96,0,0
10NLA,50ZHA,Laredo,27.476988,-99.5117734,0,10.67,0,0
10UMR,50HWC,Matamoros,25.7751177,-97.7952119,0,48,0,0
10UMR,50GGG,Matamoros,25.8511226,-97.56127599999999,0,96,0,0
10QRO,50KWS,NORESTE,20.4176663,-100.0449913,null,null,null,null
10QRO,508GU,NORESTE,21.156369,-100.9304562,0,76.8,0,0
10TMP,50QLK,NORESTE,22.4339007,-97.8915462,0,48,0,0
10QRO,50F3W,NORESTE,20.5553733,-100.4035752,0,48,0,0
10TMP,501XQ,NORESTE,22.3966444,-97.8990141,0,96,0,0
10QRO,50KGJ,NORESTE,20.5435576,-100.4352609,0,6,3,0
10QRO,50Q5V,NORESTE,20.8132109,-100.4357228,0,53.33,0,0
10QRO,50N3S,NORESTE,20.3821056,-99.97867269999999,0,48,0,0
10TMP,50EJE,NORESTE,22.2491249,-97.86787149999999,0,89.6,0,0
10UMR,50JZH,Matamoros,25.8288828,-97.4814691,6,76.8,0,0
10PGS,50ZJF,NORESTE,28.68588889999999,-100.5488315,0,80,0,0
10UMR,50YJN,Matamoros,23.7490449,-99.1379838,0,12,0,0
10QRO,50SZJ,NORESTE,20.6237094,-100.4219433,0,76.8,0,0
10UMR,50UGO,Matamoros,25.8708876,-97.4866349,null,null,null,null
10QRO,50S4C,NORESTE,20.5067286,-100.4017985,0,26.67,0,0
10UMR,50EUQ,Matamoros,25.8425682,-97.4503173,0,53.33,0,0
10UMR,50QLC,Matamoros,25.8543095,-97.501255,0,53.33,0,0
10QRO,50VQP,NORESTE,20.6113344,-100.3683025,0,24,0,0
10TMP,50VOG,NORESTE,22.2103173,-98.37889059999999,0,85.33,0,0
10QRO,50SWI,NORESTE,20.5163142,-100.5239867,0,26.67,0,0
10UMR,50CRE,Matamoros,25.8709207,-97.49939789999999,0,42.67,0,0
10NLA,509C9,Laredo,27.4618247,-99.4802703,0,89.6,0,3
10UMR,50Y4M,Matamoros,23.4051345,-99.37625399999999,0,5.9,0,0
10UMR,50JD7,Matamoros,25.8279432,-97.5050646,0,12,0,3
10QRO,50K9F,NORESTE,20.5905693,-100.2847053,0,48,0,0
10QRO,50YGD,NORESTE,20.6686522,-99.90505759999999,0,89.6,0,0
10NLA,50EAR,Laredo,27.4395965,-99.5026771,0,53.33,0,0
10NLA,50L5R,Laredo,27.2402691,-100.1332467,0,91.43,0,0
10NLA,50ISB,Laredo,27.482798,-99.507425,0,3.6,0,0
10UMR,50GZA,Matamoros,23.7070094,-98.9924984,0,57.6,0,0
10TMP,50OOG,NORESTE,22.2205245,-97.8489963,0,48,0,0
10TMP,504KG,NORESTE,22.2922502,-97.8530514,0,24,0,0
10UMR,50BBH,Matamoros,25.8786955,-97.5564572,0,48,0,0
10NLA,50XNC,Laredo,27.4351306,-99.516646,0,76.8,0,0
10PGS,50BLM,NORESTE,28.6993171,-100.5342476,0,5.63,0,0
10NLA,50QWE,Laredo,27.4799966,-99.57688879999999,0,20,0,0
10QRO,50YFS,NORESTE,20.594399,-100.3327192,0,7,0,0
10PGS,50FBG,NORESTE,28.6670343,-100.5489672,0,48,0,0
10UMR,50UGZ,Matamoros,25.8792828,-97.5105494,0,11.2,0,0
10QRO,50ZKV,NORESTE,20.6024922,-100.3467414,0,48,0,0
10UMR,50YM7,Matamoros,23.7593102,-99.1583399,0,48,0,0
10QRO,508BV,NORESTE,21.1502281,-100.9344574,0,21.33,0,0
10QRO,500UN,NORESTE,20.7471794,-100.4435689,0,42.67,0,0
